1	1
101	1
1020	45
107	1
1074	5
1080	64
1085	3
1094	3
115	2
116	1
1161	1
1164	1
1166	1
1188	1
120	2
1217	6
1218	11
1224	2
123	3
1245	1
1254	20
127	8
1288	0
130	1
132	29
1333	1
1338	4
137	6
1387	24
1396	3
1401	1
1412	3
1416	2
1443	70
1473	12
1495	1
1525	1
1537	1
1542	30
1545	1
155	5
1592	7
1594	2
1596	2
16	1
1605	39
168	9
1689	4
169	1
170	1
1717	1
1735	24
1737	1
1744	4
1749	5
1838	2
1874	39
1875	5
1889	2
1894	37
1915	1
1916	25
192	26
1921	1
1923	10
1924	16
1925	1
193	3
1937	1
194	17
1940	40
1942	1
195	2
196	2
1974	1
1979	2
200	1
2009	14
201	2
2014	32
2018	1
204	5
2057	1
2058	1
206	1
2068	1
2095	22
210	1
2108	32
2109	2
2111	33
2112	33
212	3
2131	1
214	1
216	1
2160	22
2162	32
2178	1
2205	3
2211	1
222	1
2236	32
2242	49
2301	30
2325	2
2326	2
2335	14
2351	1
2357	17
2360	24
2363	20
2375	2
239	1
2394	1
241	1
2417	5
2419	3
2423	1
244	2
2442	1
2444	2
2494	1
250	1
2504	1
2505	2
251	1
2512	1
2518	20
252	1
2522	2
2547	26
2553	2
2556	24
256	1
257	3
2599	5
26	1
2614	23
2617	1
2620	48
2621	2
2625	3
2627	8
2642	27
2674	1
2694	25
2712	3
2744	62
2748	22
2750	20
2755	1
2772	3
2779	35
2803	1
2821	1
2838	22
2839	16
2859	1
2871	1
2877	3
2894	6
2924	15
2930	14
2932	22
2942	1
2966	1
3012	1
3031	20
3032	21
3038	6
3040	12
3045	4
3072	1
3090	1
31	1
3103	1
3105	20
3136	18
3148	19
315	1
3158	1
3162	6
3164	20
3169	1
319	3
3192	1
3208	11
3236	1
3245	2
3251	13
3253	1
3256	19
3268	2
3278	17
3280	3
3303	1
3311	1
3313	1
334	8
3342	3
3369	6
3374	1
3380	18
3385	3
3386	33
3393	8
3395	14
3399	17
3405	6
3407	2
3416	17
3455	1
3467	14
3488	5
3497	15
3499	16
3500	16
3501	17
3503	103
3506	2
3511	2
3513	15
3546	7
3551	3
3555	3
3559	2
356	11
3563	5
3570	63
3589	1
3595	3
3596	1
361	2
3617	15
3618	16
3619	15
3621	12
3622	5
3626	21
3629	23
363	3
3657	7
3661	1
367	5
3671	1
3679	2
3681	1
3682	2
3683	3
3687	13
3688	3
370	1
3707	1
3711	4
3725	14
3729	14
3730	13
3735	1
3738	4
3746	15
3749	15
3751	14
3758	3
3761	15
3762	15
3766	1
3785	3
3789	1
3791	3
3794	1
38	1
3825	25
3837	1
3862	14
3865	5
3885	11
3887	1
39	1
3938	1
3946	1
3952	12
3969	13
3970	13
3973	12
3974	12
3980	13
40	2
400	2
4008	2
401	10
4010	33
4019	2
4021	3
4023	1
4028	5
403	3
4045	9
4057	18
406	6
4066	8
4067	13
4069	9
4071	11
4073	11
4083	1
410	1
4107	1
4135	11
4144	5
4152	9
4154	97
4160	12
4171	11
4174	8
4177	66
4183	46
4184	3
4189	3
4193	4
4196	4
4197	11
42	2
4207	11
4208	14
4230	1
4234	2
4251	1
4259	9
4261	5
4266	2
4283	10
4287	1
4292	11
4297	10
43	1
4301	43
4302	112
4306	2
4318	8
4319	3
4321	8
4325	10
4331	27
4332	10
4333	1
4334	41
4336	5
4338	7
4341	0
4347	1
4349	0
4350	1
4371	0
4374	1
4382	1
4397	2
440	22
4404	3
4406	11
4415	1
4418	1
4425	20
4427	4
4428	10
4434	1
4437	9
4439	9
4443	2
4446	8
4452	15
4456	6
4457	8
4458	9
4460	29
4462	9
4463	2
4464	6
4466	10
4480	0
4485	11
449	1
4491	14
4493	1
4495	2
451	1
452	1
4521	4
4531	15
4535	8
4537	29
4545	1
4553	5
4557	11
4559	1
4564	4
4566	8
4575	8
4587	12
4593	8
4597	4
46	4
4600	8
4603	25
4608	8
4614	2
4615	2
4616	2
4618	5
4621	4
4623	4
4624	8
4627	4
4638	18
4640	20
4647	0
4657	0
4665	1
4669	1
467	2
4680	2
4683	7
4685	1
4689	9
4702	88
4704	5
4712	11
4715	7
4727	7
4728	6
4730	8
4735	3
4746	2
4747	7
4749	7
4751	7
4752	7
4753	28
4754	6
4765	0
4769	2
4772	2
4781	0
4783	1
4790	1
4792	2
4795	1
4803	2
4810	60
4826	4
4829	1
4838	0
4842	7
4843	1
4845	4
4847	5
4853	6
4857	2
4859	1
4865	7
4866	1
4874	5
4877	21
4878	6
4879	1
4880	32
4881	6
4882	6
4884	4
4886	4
4887	6
4888	6
4889	2
4890	6
4891	1
4892	4
4893	4
4894	6
4896	6
4898	7
49	31
4900	6
4902	2
4906	0
4908	12
4913	3
4918	7
4919	7
492	1
4930	14
4939	1
494	1
4947	1
4949	1
4952	4
4953	1
4966	2
4968	1
4969	43
4973	2
498	1
4985	35
4986	2
4992	3
4995	3
4997	2
5000	13
5003	1
5004	5
5009	2
5015	1
5016	4
5017	5
5023	8
5025	2
5026	29
5031	5
5037	17
504	6
5041	4
5042	2
5043	9
5044	4
5047	1
5048	4
5054	5
5056	5
5058	5
5059	12
5064	5
5067	28
5069	2
5070	4
5075	1
5076	3
5077	5
5078	5
5079	5
5080	5
5081	5
5085	1
5086	2
5088	5
5089	5
5091	4
5095	3
5096	2
5098	0
51	3
5104	15
5107	11
5113	2
5118	36
5120	8
5126	1
5127	12
5130	8
5132	0
5133	7
5148	50
5149	2
5151	1
5154	8
5156	4
5158	1
5159	3
5160	1
5161	1
5162	9
5163	2
5173	5
5176	5
5178	4
5185	154
5186	53
5188	3
519	1
5190	5
5202	4
5203	4
5204	4
5205	4
5206	4
5208	1
5209	1
5211	4
5213	5
5215	18
5216	3
5217	4
5218	3
5224	7
5225	1
5230	3
5232	250
5233	4
5234	48
5235	4
5236	4
5239	1
5241	2
5245	2
5247	4
5249	4
5250	4
5251	4
5257	14
5258	4
5260	4
5261	3
5262	5
5264	1
5266	4
5267	7
5268	16
5270	4
5271	4
5272	1
5273	4
5276	4
5277	5
5279	0
5285	1
5288	0
5289	1
5290	3
53	41
5306	172
5318	2
5319	1
5326	1
5329	27
5330	12
5331	16
5332	0
5333	6
5334	3
5336	1
5341	1
5343	0
5344	6
5346	1
5347	1
5348	0
5350	11
5352	26
5353	3
5354	11
5355	4
5362	0
5366	3
5367	3
5370	15
5375	2
5376	3
5378	3
5379	25
5380	1
5387	3
5389	3
5391	3
5392	3
5393	2
5394	3
5396	3
5398	3
54	2
5400	3
5403	34
5404	3
5405	1
5406	2
5409	1
5411	4
5415	13
5417	5
5418	3
542	20
5421	1
5422	1
5424	2
5425	10
5427	1
5428	2
5429	195
5433	3
5434	3
5435	3
