1333	-1184570,-1187796,-1193298,-1195522,-1199408,-1215992,-170976,-555548,-592992,2517817626,2524909401,2531042397,2532994170,2534705630,2535647755,2536937614,2551303874,2558938825,2558950745,2561493681,2562204423,2562537611,2562731976,2562752197,2574375436,2595573173,2597418657,2608494383,2608628820,2608638461,2611974718,2624539448,2624542871,2624593027,2624896831,2626527031,2654567828,2657155157,2657166668,2657197158,2657222539,641044189,642793579,642812314,643039626,643098750,643156063,644143954,644168269,646083592,646735438
1338	-1123582,-122289,-1467595,-15903,-213676,-222367,-406048,-450779,-453021,-529667,-541002,-74264,-772455,-802272,-98323,2505994372,2506847258,2509382800,2509577602,2515480123,2515948236,2517148581,2519034514,2521112142,2522515008,2523831715,2524294249,2563798706,2583189678,2596553123,2596912817,2597132166,2599438406,2599633989,2623616966,2635071889,2638980064,2654559326,2657021683,2657045162,2694969759,2695000096,2698309186,2710634557,2718434349,2730473510,644332663,644968791,645432595,649733315,649982764
137	-1013909,-102269,-1034470,-1047865,-1057740,-1059688,-1065810,-1069771,-107126,-1086438,-1100101,-1105558,-1123456,-1126080,-1128854,-1139004,-1210929,-1216289,-124481,-1257734,-126913,-1374472,-140127,-14069,-146454,-1467497,-152440,-156108,-166626,-216345,-219969,-233210,-24313,-279626,-360919,-364787,-374917,-393131,-403466,-405715,-409229,-42060,-426335,-442137,-47888,-480110,-482804,-483088,-524581,-527615,-539985,-543632,-587205,-608945,-63504,-653025,-664564,-684315,-687947,-705378,-70660,-709487,-722615,-758087,-759104,-759346,-773461,-775949,-781416,-783218,-78519,-798286,-849756,-854141,-869392,-918140,-939810,-978169,2502505779,2504772861,2505794772,2505981844,2505992703,2506466723,2506486033,2506622096,2506724995,2506843542,2509382605,2509409352,2509562756,2509857937,2510059371,2511488116,2511653641,2514334813,2514690353,2515272514,2515282272,2515425869,2515473474,2515734455,2515735329,2515804085,2515836431,2515839886,2515907360,2515945688,2516226100,2516423038,2516424881,2516890773,2517131976,2517147674,2519034024,2519829733,2520195062,2520262795,2520527571,2522550127,2523279539,2523428554,2523447095,2523456187,2523667285,2523762380,2523833592,2523953435,2523974675,2523995404,2524296468,2524922729,2525256722,2525331033,2525547423,2528302896,2528914339,2531043757,2534708232,2536935160,2536967275,2536971187,2540302899,2540733121,2540982781,2541025795,2558230199,2561697661,2563801640,2563802486,2574162633,2574172120,2574212494,2574268314,2579764884,2583190555,2595623021,2595640555,2595688134,2595696528,2596232136,2596238585,2596245851,2596314538,2596404105,2596430521,2596552430,2596906376,2596909393,2596911914,2596962721,2597103529,2597106989,2597127585,2597213012,2599442198,2599636745,2599716437,2599725220,2601543609,2609598762,2611976216,2616674413,2616676501,2617504156,2617539202,2617679320,2619223871,2620538828,2622863847,2622871405,2622875511,2622950774,2623030179,2623225477,2623407988,2623426417,2623614434,2628451009,2628645341,2635072008,2635074495,2635081478,2635091882,2635154375,2635176328,2638765429,2638984028,2639195722,2639220988,2640019126,2641488250,2652755328,2654557960,2657021223,2657044178,2657057500,2657058811,2676899059,2685130573,2686056746,2694968981,2694997934,2695041007,2698117228,2698157882,2707402448,2718435873,2729912232,2730473224,2730665539,2731872518,2731883036,2731948497,637845521,638073116,638937607,640616634,640767843,641045515,641140697,643157483,644333832,644336130,644932906,644937307,644969413,645279112,645433693,645435541,646286216,646411018,646497009,647875718,648886811,648907997,649730971,649984703,651387507
1387	-1229137,-1235128,-1239261,-209126,-400122,-435622,-564373,-602452,2513125544,2513128871,2513135938,2513138239,2513145707,2513157300,2513163225,2513175224,2513178707,2513183168,2514908454,2514914675,2515362046,2515392904,2515399150,2519887729,2519895053,2524910632,2526221397,2538155818,2538169292,2538180666,2585859620,2624747121,2657061788,2657076608,2657175348,641383268,643130872,646005258,646217076,646223096,647440888,647451136,647459479,647878820,647936520,648894159,648902966,650525262,651356374,651370529,651370581
1396	-1166444,-1226679,-1458087,-170963,-193401,-396615,-482768,-559472,-592979,-775568,-779195,-97715,-998495,2509383767,2513122679,2513143224,2517147649,2517817524,2523998490,2524208828,2524295736,2532994157,2535647759,2535712368,2538505006,2551303861,2561699508,2596803424,2597443016,2623028792,2635176585,2652722182,2657058158,2657074590,2698109612,2698309943,2698309944,2721972312,640615438,641386962,642812322,643041566,644168254,644928176,646004721,646218838,647312993,647314992,647316206,647440491,647440492,647459501,647459502,647878301,647897471,648161040,649730258,649967411,650007921
1401	-1231520,-1237257,-175448,-185428,-437674,-565808,-565809,-572924,-597082,-599572,2513130499,2513138642,2513148210,2513156377,2513156764,2513161487,2513170238,2513171279,2513176306,2513184519,2514903266,2514908348,2514912817,2515388851,2515394018,2515400104,2515406543,2515412802,2519886933,2519893810,2538154497,2538165730,2538184669,2595401286,2595533429,2622948628,2624748119,2657062551,2657169923,2657174602,637408856,641382217,646273404,647451084,648882607,648907088,650527090,651360649,651372755
1412	-1176094,-1178812,-1198108,-175493,-190054,-206741,-304386,-307078,-313401,-437699,-580349,-597023,-599596,-607532,2503900477,2510126147,2510130597,2513147268,2514905630,2515267844,2515407715,2515411512,2517818207,2524907332,2533008301,2533022854,2533027594,2536963961,2538520612,2539670202,2539685650,2624769327,2657169814,641044023,641380975,643095843,643120019,643131927,643133179,646003222,646211807,646228518,646232943,646273464,647437024,647888886,648910171,650005394,651364828
1416	-1226464,-1227912,-1457876,-1457899,-169772,-192440,-193663,-194388,-405816,-405817,-538766,-554282,-554292,-591752,-756423,2513159380,2513165506,2513175462,2513178944,2513182926,2515342273,2515343625,2515946870,2515946871,2515946956,2519032329,2535648734,2535712168,2538505207,2551302525,2551302535,2574163655,2596801720,2596802125,2638984639,2638984640,2641486541,2654557692,2657019235,2657043681,2657058125,2676899124,641386201,641390009,641390103,650008114,650008353,650008417,651387375
1443	-1174302,-1179173,-1186435,-1186938,-1193630,-1196967,-1431386,-167748,-195836,-199621,-203573,-301830,-309135,-310647,-397854,-555711,-589646,-604886,2503874324,2503899469,2509425341,2509595464,2510123314,2510127652,2514584424,2515434237,2518237666,2520592712,2521741316,2525492619,2525494896,2526219048,2532997021,2533022007,2533027871,2538519734,2539671523,2545732698,2551301594,2558938050,2561494622,2562750874,2597417851,2608637889,2624540581,2624544974,2624547901,2624628185,2624769785,2626520079,2656976830,2657059112,2657194684,640761127,643040242,643096770,643120812,644149837,646003341,646084017,646141355,646212562,646222183,646229583,646232417,646737753,647438402,647889767,648643361,648918318,650001975,650043479,650320960,650524597
1473	-1021375,-1026471,-1040592,-1078235,-1098850,-1104187,-1124851,-1134703,-1143845,-1260686,-1283922,-1286795,-213499,-220681,-327050,-37501,-376360,-376568,-413799,-444547,-448518,-451459,-48512,-487447,-487458,-542887,-690818,-70851,-709283,-917074,-917577,-939062,-971981,2506486749,2506621755,2506651639,2509383843,2509408992,2509856043,2511233997,2511490240,2511656217,2513235754,2515200095,2515271317,2515346028,2515474545,2515735161,2515908680,2517147869,2520195035,2520527855,2520881568,2522515195,2522551454,2522917378,2523123137,2523836557,2523951652,2524005852,2524208718,2525545095,2525545409,2525573744,2528301902,2528921484,2558231506,2561441189,2563781617,2574171261,2574209301,2574267966,2585157007,2585161526,2585384734,2585883310,2587753778,2587865074,2595121802,2596230582,2596244064,2596257687,2597103675,2597231558,2599725416,2609832343,2616192945,2616678583,2622732907,2622877469,2623028228,2623179903,2623231265,2623319539,2623533987,2628186738,2629266619,2633250322,2635155308,2641488724,2676883479,2676898750,2698117844,2710633317,2718435953,2728687965,2731885230,638935336,644332880,644743677,644928364,644939826,645434076,646494836,649731545,649984286
1495	-1210753,-1211825,-1214228,-1216495,-14284,-583942,-584857,-585914,-783039,-784369,-786293,-98218,2524925747,2531044484,2534705506,2536938002,2536964391,2536965210,2536967080,2536968660,2536970340,2536971399,2558231823,2657019811,2657045966,2698158861,2731882178,640764891,640766329,640767681,641042428,643155381,645279270,645280654,645280994,646286027,646286813,646288602,647875306,647875861,647876691,648886637,648887565,648888379,648907674,648910596,648911322
1525	-1163493,-1215220,-1219598,-1235417,-1238154,-172252,-182178,-191684,-560583,-572058,-594309,-744035,2513147154,2513154028,2513157122,2513162382,2513170077,2513171827,2513176518,2513181447,2514903752,2515389698,2515391803,2515398221,2515406668,2515409236,2531042955,2532796419,2533005109,2534706635,2536936109,2538155627,2595403887,2595530139,2657167855,2695486704,637411488,641001509,641042195,643130488,643154842,646222924,646274787,647454067,648883757,648902747,651543927
1537	-1008904,-1028524,-1075966,-1089488,-1091030,-1101535,-1111246,-1145558,-25800,-390829,-452658,-476315,-715040,-760592,-791430,-975291,2509581762,2513236279,2515424758,2523226381,2523673123,2525205898,2525573990,2578257749,2585384250,2595623157,2596316101,2597110940,2597130786,2597312313,2599174853,2609834743,2623266372,2631127197,2635004659,2635175851,2636399619,2640015641,2728690469,2729238601,638934455,640225504,640617364,641438000,646327198,649894605
1542	-1234425,-1237797,-175433,-185823,-190152,-397910,-436089,-541804,-597058,-602916,2513127606,2513133355,2513136981,2513149552,2513156262,2513167454,2514902867,2515340636,2515342497,2515346364,2515387154,2515392055,2515399052,2515407785,2515413216,2524912477,2538156315,2538823118,2545531769,2595401272,2595533454,2597443594,2610744432,2641487681,2657169850,2657174718,641383820,646003245,646004752,646218874,646225267,646273427,647315880,647444538,647452414,647457388,647878335,648882628,648892556,648905156,650525848,651358809,651371734
1545	-1121552,-1127170,-1281340,-1470834,-236865,-279452,-41106,-425616,-64185,-70784,-772189,2506466554,2509384977,2509579420,2515475380,2515477113,2516890327,2516890376,2516891566,2520526451,2521111738,2523278641,2523299675,2523759265,2523991919,2540982718,2595622636,2596245611,2596552671,2597103950,2599715377,2617504204,2620538024,2622862464,2622870789,2622875310,2623231855,2623426610,2635178142,2640018939,2676897426,2718434534,2730666431,640618550,644335890,645433498
155	-1043144,-107872,-1107852,-1137280,-1156098,-1157376,-1159358,-1171270,-1177085,-1213364,-1217131,-1229791,-1235339,-1235340,-1238044,-1238045,-1399309,-141678,-1457694,-1459063,-1469609,-167579,-169421,-172423,-172424,-172425,-182378,-182379,-188845,-188846,-199122,-203220,-210360,-210361,-230855,-280915,-301632,-304733,-310403,-364013,-390698,-399858,-399859,-407254,-42164,-435280,-547511,-547512,-555797,-555905,-565162,-572207,-572208,-586525,-589454,-591388,-594476,-594477,-602106,-610770,-683430,-743913,-743914,-77279,-784259,-853327,-918909,2503876789,2504107512,2504774589,2505794033,2506468067,2506486246,2506845526,2509402248,2509597393,2509825929,2511491067,2512416486,2513126111,2513130856,2513136312,2513136313,2513139687,2513141649,2513147553,2513147554,2513153862,2513156998,2513162257,2513168594,2513171702,2513176394,2513181572,2514330251,2514903551,2514903552,2514909625,2514913739,2515362258,2515389905,2515389906,2515393533,2515399447,2515406166,2515406167,2515411035,2515411036,2515427709,2515734105,2515806389,2515838954,2515906850,2515909742,2515945881,2516425933,2516888100,2518159852,2519889408,2519893541,2520260784,2522548910,2523228012,2523994936,2524295623,2524912524,2525115143,2525198478,2525256089,2528910134,2531041486,2532997113,2533004726,2533004727,2533021786,2534707243,2535648651,2535649850,2535712925,2536937731,2536966346,2536970519,2538155513,2538155514,2538169829,2538180256,2538506261,2539671304,2540984071,2541372883,2545732947,2551302116,2551304740,2561698842,2574164191,2574207221,2595403386,2595403387,2595529914,2595529915,2595695426,2596232313,2596550490,2596802647,2599442420,2617503741,2617682475,2622951042,2623028087,2623409762,2623615476,2624744392,2631126274,2635156036,2638766881,2639222207,2651200362,2654567621,2656304855,2656305106,2657061563,2657061564,2657074013,2657168131,2657168132,2657175249,2676899585,2694999612,2695471255,2695471256,2698158553,2707402567,2721974499,2729234234,2730666161,2731873353,2731947019,637411269,637411270,640617732,640765944,641000321,641000322,641044304,641382469,641387111,641387112,642809333,642810813,643155591,644166668,644168968,644929817,644934966,645281990,646005712,646217368,646217369,646226017,646226018,646275067,646275068,646286700,646496224,647440958,647440959,647450606,647458989,647458990,647877772,647879111,647879112,647896933,648883984,648883985,648887461,648891021,648902584,648902585,648909041,649730349,650008049,650008050,650008051,650524961,651356036,651356037,651371472,651391638
1592	-1004903,-10611,-1063508,-1067978,-1072025,-1072345,-1110308,-1152027,-118029,-1395850,-1447630,-218362,-380698,-442150,-449649,-470875,-503257,-523702,-718242,-789601,-95173,-988840,2236294502,2505694314,2509408475,2523226556,2523973061,2523973653,2525386521,2525549723,2574171620,2574269275,2585369552,2595136909,2595504198,2596258073,2599175838,2623584289,2635005346,2676883508,2730563747,638926412,638936098,646325557,650833482
1594	-1097299,-1126127,-282237,-485247,-539077,-753576,-757356,-849389,2505792009,2505993956,2506469553,2506844058,2515806643,2515836540,2515836541,2515910503,2515945739,2522550912,2524295716,2525252389,2561700441,2574206257,2574206745,2574207137,2574207571,2574461638,2592973966,2595662458,2595694885,2595697159,2599440597,2599440598,2617502223,2622951542,2623028795,2623256368,2638982069,2657043390,2698156772,2730663519,2731872497,644929132,644935344,646498914,649981612
1596	-1033685,-153269,-153270,-162901,-235759,-376837,-428061,-478472,-526392,-781958,-781959,2505992275,2506616363,2506618272,2506651998,2515272589,2516424977,2516425438,2528907638,2528912939,2540303696,2563799500,2583190725,2595687514,2596244372,2596429151,2596914585,2597131568,2597212566,2597212567,2599441235,2599730164,2609601248,2620535371,2622860147,2622872089,2623028159,2623225844,2623225964,2635079187,2639197355,641141153,641141656,644937635,644965452
16	-1001603,-100230,-1004045,-1010902,-1023785,-1025232,-102708,-1036844,-1039467,-1043423,-1058446,-1070093,-1075434,-1080060,-1084090,-1096443,-1102811,-1106154,-1109577,-1121697,-112318,-1127222,-1132063,-1135710,-1137759,-1142136,-114534,-1147502,-1151013,-1160267,-1162643,-1165605,-1185480,-1190366,-1191634,-1194865,-1197727,-1200726,-120419,-1206157,-1209834,-1213886,-1217501,-1220378,-1221802,-123739,-1245033,-1250151,-1252130,-1255877,-1256672,-126204,-1263545,-130955,-134401,-137160,-1378616,-1384814,-1389041,-1391749,-1394110,-140626,-1407961,-1421869,-1435336,-1436292,-146903,-1469431,-14817,-150471,-157909,-158666,-163798,-165159,-1731,-18252,-19806,-205525,-215849,-217720,-219855,-236831,-237755,-24224,-244369,-248774,-251194,-253663,-256135,-258604,-260952,-262438,-265762,-268149,-270440,-272720,-275006,-277290,-280594,-286938,-290853,-359710,-362433,-368378,-378563,-383163,-385498,-393288,-405570,-411055,-415890,-425585,-430258,-446827,-449840,-451912,-462691,-468195,-473260,-476375,-478895,-484779,-487663,-49508,-500742,-502543,-505769,-514454,-515631,-517685,-527361,-535149,-538065,-540160,-561728,-579693,-585752,-609635,-613775,-644990,-65379,-683918,-692140,-693512,-695945,-69605,-698379,-705212,-709064,-716411,-72693,-727966,-737324,-747962,-756198,-758742,-761613,-765627,-76761,-770551,-774121,-779510,-783496,-805406,-806264,-810484,-811093,-813250,-815925,-817877,-81877,-821789,-823324,-825782,-827810,-830845,-833006,-850435,-855370,-866468,-915187,-920388,-92700,-928817,-93560,-936239,-958855,-963033,-975042,-976038,-98056,-9871,-987494,-995892,2236295330,2504772180,2505693627,2505994100,2506467717,2506488425,2506621435,2506651196,2506844985,2507081961,2509385389,2509401822,2509410064,2509560883,2509566880,2509579003,2509583336,2509598275,2509743636,2509837695,2509858132,2510058828,2510128673,2511489319,2511709985,2512370465,2513767877,2513815904,2514293320,2514330532,2514339481,2514343396,2514688944,2515268185,2515269768,2515279953,2515338570,2515344216,2515346838,2515426495,2515476366,2515478031,2515736797,2515802953,2515841002,2515907650,2515945535,2516226406,2516425251,2516888981,2517110432,2517152037,2519034559,2519804324,2519828207,2520197272,2520529291,2520878248,2522515985,2522549649,2523226073,2523254120,2523279977,2523297572,2523429104,2523443932,2523458264,2523666397,2523714224,2523760515,2523831777,2523834815,2523887158,2523920165,2523922403,2523952895,2523977808,2523992944,2524129342,2524194492,2524209574,2524214738,2524296102,2524434648,2524925836,2525114033,2525125148,2525215839,2525251779,2525326088,2525387434,2525550483,2525575852,2528307212,2528907518,2530575505,2531043685,2532795459,2532913882,2534708168,2536936867,2536967997,2536970915,2538518860,2540878529,2540980965,2541029264,2545979618,2545982779,2545986090,2548871136,2558022934,2558265779,2561439520,2561698145,2563801537,2563803706,2574163545,2574169381,2574208166,2574267099,2574426525,2574464170,2578257809,2583189511,2585022684,2585337289,2585368363,2585383430,2585880939,2587724702,2592971635,2595122391,2595327930,2595441308,2595504561,2595609903,2595622815,2595639933,2595642274,2595664095,2595685857,2595688592,2595695599,2596232199,2596241290,2596316376,2596399419,2596403865,2596431721,2596550670,2596558020,2596828013,2596853352,2596908116,2596913632,2596914943,2597101548,2597104089,2597110609,2597113466,2597127321,2597213934,2597229092,2597234645,2597391370,2597404070,2599176710,2599181950,2599439633,2599600536,2599637164,2599716739,2599725713,2599919044,2601542741,2602013331,2609598520,2611973275,2616193289,2616677422,2617685064,2619223614,2620320232,2620539180,2622735568,2622862433,2622870901,2622875207,2622951991,2623029169,2623161792,2623179745,2623225754,2623247601,2623253567,2623259023,2623319789,2623401896,2623406928,2623429426,2623581470,2623616937,2624772824,2625234362,2625242038,2628176932,2628185008,2628451827,2628645556,2629266424,2630630054,2633248385,2635004095,2635071232,2635074220,2635081580,2635090856,2635108270,2635156345,2635178591,2636401458,2638768947,2638982642,2639197104,2639445398,2640015891,2641489106,2652360221,2652721884,2652758049,2654558717,2657021502,2657046241,2657056426,2676883069,2676897499,2684069543,2685985261,2686059306,2694969431,2694998096,2695471679,2695486328,2698109033,2698116942,2698158760,2698310424,2700125657,2703700403,2710635204,2718434769,2721973623,2727847659,2729233390,2729900041,2729912964,2730471937,2730565697,2730662968,2731870047,2731950415,2735536736,2745981331,638937038,639005655,639085894,639119814,640225154,640630501,640759530,640768063,641043103,641142443,641437733,641461412,642795609,643157695,643194437,644451975,644741650,644932426,644934857,644969183,644982668,645278889,646234291,646286461,646495202,646745800,647875491,648162428,648887059,648908248,649732833,649776510,649896677,649961485,649969336,649982925,650005277,650281126,650520814,651036506,651386176,651521208
1605	-1122243,-1224349,-1229373,-1240015,-1457173,-215795,-405741,-541337,2509381307,2515945662,2519032197,2519888069,2519894776,2523454084,2526216091,2538157280,2558938177,2558948560,2562538240,2563798438,2574165097,2574375209,2596316988,2596803188,2597109593,2608493924,2608640461,2624635118,2635071167,2641486198,2654559023,2657020931,2657046268,2657062601,2657155038,2657223208,2695472693,641389133,642200072,646006220,647898360,650009842,650525763,651385000,651391672
168	-1029285,-1034561,-1167898,-1171526,-1175200,-1178312,-1180520,-1186554,-1186871,-1191367,-1195613,-1197705,-1224474,-1231131,-1234169,-1240362,-1267375,-1280428,-1290527,-12968,-1296860,-1312276,-1336808,-1352438,-1402365,-1430763,-1445078,-1460998,-170848,-176528,-177418,-183347,-188717,-192208,-198091,-201992,-204372,-208700,-303634,-306249,-307713,-312583,-326532,-369189,-397666,-402866,-409931,-437386,-482840,-486997,-491140,-537417,-543462,-551008,-556439,-563288,-566217,-570403,-578220,-592855,-597379,-599287,-606854,-709478,-723879,-726801,-772822,-85969,-939640,-996553,2503901940,2509426216,2509596245,2509836500,2510125264,2510129730,2511232212,2513124436,2513127696,2513132640,2513138103,2513142652,2513148964,2513152054,2513161005,2513164262,2513169463,2513172245,2513177755,2513182375,2514585336,2514717613,2514900866,2514906768,2514913277,2515279442,2515363475,2515391399,2515394583,2515402881,2515404524,2515409887,2515434196,2518237261,2519034418,2519884234,2519891412,2520196269,2520527814,2520591310,2521743861,2523702469,2523744348,2523832787,2523954059,2523955019,2524569213,2524909399,2525385520,2525491743,2526126635,2526216848,2526219702,2531043941,2532794532,2532994029,2533023984,2533026037,2535647870,2535709064,2538154209,2538166181,2538182545,2538504644,2538521626,2539672675,2541374319,2545734615,2551303747,2558230602,2558270599,2558936518,2558940066,2558949750,2561493815,2562206732,2562538746,2562734569,2562749495,2574162512,2574373909,2574426185,2585155846,2585160230,2587941598,2588208323,2588219458,2588234357,2595402708,2595529143,2595572260,2596803059,2597417535,2597443756,2608492898,2608627354,2608636654,2610742891,2622877485,2623400328,2624541139,2624543165,2624546391,2624593553,2624630719,2624721231,2624735066,2624747746,2624769638,2624894200,2625234727,2625243339,2626517685,2626526197,2633247486,2652721498,2652725217,2654559422,2654568826,2656975341,2657057090,2657058939,2657077004,2657157171,2657164615,2657170078,2657174772,2657195827,2657224364,2695486782,2698108647,2698112501,2718434210,2731885836,2735537839,637408534,640762287,640763143,641381752,641389389,641390537,642199645,642812429,643041323,643096066,643122033,643131008,644148023,644168111,644423876,644939693,646003574,646083913,646143239,646213591,646217596,646222392,646227549,646235809,646277290,646735891,647439430,647444769,647453081,647459416,647880536,647892019,647898497,647927398,648641472,648882335,648894718,648904298,648917203,649773964,649968145,650002546,650009705,650041885,650289156,650321006,651359406,651371942,651386430,651391388,651541866,651557752
1689	-1054029,-1100166,-1259076,-1470500,-216225,-378191,-611639,-63786,-691823,-705425,-75540,-867726,-919672,2504773113,2505794719,2515273557,2515905076,2522550957,2525255018,2528305623,2528906399,2528912615,2595695889,2596314979,2596552125,2597103783,2597112686,2597132002,2609600662,2617501905,2623612523,2628448726,2628643019,2635080598,2638979345,2639193729,2676897696,2730663474,644335749,644335750,644929091,644967958,645433374,646496612
169	-1176341,-1182514,-1226535,-1230399,-1231421,-1235284,-1238099,-134887,-1431256,-1457961,-169371,-172372,-173730,-177544,-180131,-182292,-189801,-189834,-194822,-198564,-202775,-205934,-208369,-211683,-296242,-300416,-302669,-305340,-311524,-39870,-399976,-421754,-435373,-483984,-539908,-546731,-547452,-550585,-555853,-565096,-566958,-573698,-574774,-576184,-591335,-594425,-595801,-602209,-605927,-743967,-757939,-765127,-998398,2503876578,2503902231,2510124451,2510128794,2513126023,2513127930,2513136374,2513137353,2513141812,2513146901,2513153809,2513157082,2513162341,2513168647,2513171786,2513176478,2513181488,2514278286,2514338622,2514903649,2514909541,2514913823,2514916221,2515340783,2515342324,2515346591,2515362324,2515389805,2515391760,2515393869,2515398263,2515399525,2516890366,2518238115,2519001832,2519034081,2519888771,2519889474,2519890191,2519893475,2520529002,2521743950,2524907028,2524924776,2525494171,2526216113,2526224044,2532798862,2532800088,2532995579,2532996490,2533002245,2533004890,2533006854,2533013815,2533019637,2533021285,2533026920,2535648592,2535648611,2535712231,2536068919,2537825541,2538155572,2538165410,2538169706,2538176743,2538179170,2538180322,2538505144,2538518731,2538824612,2539669221,2539686935,2541435526,2551302063,2558268620,2558936065,2558938276,2558948580,2561495086,2562538260,2562749816,2563799690,2574375484,2587827493,2595403293,2595530021,2596802187,2597416232,2597443081,2608494431,2608638891,2608640553,2610741938,2624547307,2624629606,2624635615,2624744309,2624769207,2626520468,2652722652,2654558013,2656977744,2657020794,2657046306,2657057770,2657060925,2657074176,2657155135,2657167958,2657175393,2657197016,2657222657,2684071677,2695471191,2695471192,2695471193,2695486736,2698109851,2703701533,637229952,637411366,637560784,640762346,641000265,641382576,641387120,642809375,642809392,643122606,643131140,643133826,643134215,644166605,646005558,646143916,646214205,646217278,646218306,646222769,646222856,646231457,646272006,646274908,646737165,647188671,647316873,647439127,647440415,647444622,647444623,647450877,647454126,647455868,647460374,647879022,647881580,647886903,647888478,647897610,647934353,648642382,648883934,648890865,648902671,648918107,649891303,649983980,650008061,650290640,650525062,650609643,650769835,651356114,651365330,651371308,651372297,651386320,651387423,651503850,651542806
170	-1099448,-1183105,-1188214,-1193922,-1194415,-1199080,-1211888,-1214266,-1225238,-1226680,-1226681,-1257807,-12675,-1401699,-1430821,-1432479,-1432482,-1458088,-1458089,-1460414,-163787,-169165,-193399,-193400,-195241,-215550,-362526,-395864,-539807,-556072,-585120,-587317,-591122,-726591,-729880,-757069,-773105,-775567,-786093,-786881,-788333,-792335,-916521,-922719,-97057,-97714,-980457,-998496,-998614,2506487703,2509401202,2514465245,2514483505,2514583720,2514583723,2514662690,2514720970,2515280193,2515434022,2515434025,2516891412,2517816467,2517816493,2517817523,2517817550,2518237591,2518239235,2518239238,2518241814,2519035277,2520262551,2520528365,2521742953,2523281435,2523454095,2523744289,2523993770,2524906965,2524908977,2526129407,2526215221,2526220715,2526224899,2528302845,2532995808,2535648426,2535711689,2535712369,2535712370,2536965339,2536966455,2536968699,2536972058,2538505004,2538505005,2538505685,2538823481,2540982279,2541435738,2551301872,2558231502,2558231827,2558270113,2558936183,2558938035,2558938080,2558949033,2558949162,2561494607,2561494646,2562205790,2562205792,2562537040,2562537140,2562733593,2562733595,2562750859,2562750908,2563799944,2574163053,2574171926,2574268075,2574375444,2574375448,2588218393,2595638476,2596240551,2596801868,2596803422,2596803423,2597417828,2597417866,2597443015,2599713736,2608494391,2608494395,2608627796,2608627805,2608637866,2608637907,2608639540,2608639544,2608641093,2619224166,2623428183,2623534361,2624539489,2624539494,2624543230,2624543231,2624628160,2624628200,2624634090,2624634094,2624635751,2624720814,2624732777,2624895541,2625242949,2626520054,2626520094,2626528014,2626528023,2635073213,2640018749,2641486336,2652723767,2654560556,2654568164,2657020332,2657045413,2657154474,2657154508,2657164888,2657164890,2657194653,2657194699,2657222547,2657222551,2684069769,2695485319,2698110400,2698309946,2731883999,2731950377,638935771,640615437,640766292,640766970,641137762,641386309,641386960,641386961,642793018,644166383,644421600,645280953,645282446,646081885,646142820,646144729,646288656,646289152,646737738,646737776,647876652,647877339,647897469,647897470,647898134,647927844,647931654,647935788,648115273,648888424,648889277,648909435,648910934,648918016,649730259,649891179,649966604,649967409,649967410,650007919,650007920,650287996,650290873,650320377,650768700,651387894,651390332,651502532
1717	-102864,-102865,-1265444,-1317753,-1360065,-1405945,-1414331,-1463690,-1466889,-337971,-36854,-372937,-495235,-530747,-530748,-60272,-628040,-671366,-740915,-798811,-84018,-860108,2511231288,2514518120,2515805945,2523164929,2523249470,2541352466,2585156750,2585160947,2587678060,2587748417,2587748545,2588216036,2588225364,2588234164,2588445991,2596403610,2596556295,2597218441,2622859799,644420631
