1	499
101	307
1020	68
107	299
1074	65
1080	65
1085	64
1094	64
115	297
116	285
1161	60
1164	60
1166	60
1188	58
120	275
1217	142
1218	711
1224	56
123	276
1245	55
1254	209
127	288
1288	52
130	263
132	351
1333	50
1338	50
137	258
1387	50
1396	58
1401	48
1412	48
1416	48
1443	73
1473	115
1495	46
1525	46
1537	45
1542	52
1545	45
155	248
1592	44
1594	44
1596	44
16	499
1605	44
168	256
1689	43
169	234
170	232
1717	41
1735	458
1737	41
1744	41
1749	281
1838	39
1874	41
1875	38
1889	38
1894	38
1915	37
1916	173
192	260
1921	37
1923	37
1924	46
1925	37
193	216
1937	36
194	221
1940	43
1942	36
195	211
196	274
1974	35
1979	35
200	201
2009	212
201	201
2014	35
2018	35
204	199
2057	34
2058	34
206	197
2068	34
2095	34
210	195
2108	34
2109	34
2111	34
2112	34
212	197
2131	33
214	193
216	191
2160	33
2162	33
2178	32
2205	123
2211	32
222	190
2236	32
2242	183
2301	31
2325	95
2326	30
2335	172
2351	30
2357	30
2360	36
2363	35
2375	29
239	186
2394	29
241	184
2417	29
2419	42
2423	28
244	194
2442	28
2444	28
2494	27
250	178
2504	27
2505	35
251	176
2512	27
2518	29
252	175
2522	73
2547	28
2553	27
2556	27
256	174
257	267
2599	26
26	499
2614	288
2617	26
2620	124
2621	26
2625	47
2627	26
2642	27
2674	25
2694	28
2712	25
2744	71
2748	27
2750	24
2755	23
2772	24
2779	123
2803	23
2821	23
2838	23
2839	23
2859	22
2871	22
2877	53
2894	23
2924	22
2930	22
2932	22
2942	21
2966	21
3012	21
3031	21
3032	21
3038	23
3040	21
3045	25
3072	20
3090	20
31	499
3103	20
3105	20
3136	20
3148	21
315	165
3158	20
3162	20
3164	20
3169	19
319	170
3192	19
3208	186
3236	19
3245	19
3251	19
3253	19
3256	19
3268	19
3278	19
3280	20
3303	18
3311	18
3313	18
334	441
3342	18
3369	18
3374	18
3380	18
3385	18
3386	51
3393	18
3395	18
3399	18
3405	18
3407	18
3416	19
3455	17
3467	231
3488	85
3497	17
3499	17
3500	17
3501	17
3503	107
3506	57
3511	17
3513	18
3546	19
3551	16
3555	18
3559	16
356	165
3563	16
3570	65
3589	16
3595	24
3596	16
361	170
3617	16
3618	16
3619	16
3621	17
3622	16
3626	25
3629	24
363	150
3657	16
3661	15
367	155
3671	15
3679	26
3681	15
3682	15
3683	258
3687	15
3688	26
370	147
3707	15
3711	16
3725	15
3729	15
3730	19
3735	15
3738	15
3746	17
3749	15
3751	15
3758	15
3761	15
3762	15
3766	15
3785	14
3789	14
3791	14
3794	14
38	499
3825	34
3837	14
3862	14
3865	14
3885	14
3887	14
39	499
3938	13
3946	13
3952	23
3969	13
3970	13
3973	13
3974	14
3980	13
40	499
400	165
4008	25
401	169
4010	33
4019	16
4021	12
4023	12
4028	13
403	164
4045	76
4057	20
406	426
4066	12
4067	13
4069	12
4071	12
4073	12
4083	11
410	139
4107	11
4135	12
4144	11
4152	75
4154	103
4160	14
4171	11
4174	11
4177	72
4183	49
4184	12
4189	14
4193	11
4196	11
4197	11
42	499
4207	11
4208	76
4230	10
4234	10
4251	10
4259	44
4261	10
4266	10
4283	17
4287	10
4292	14
4297	10
43	499
4301	47
4302	136
4306	10
